SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
513436,SHAH ALLOYS ,B ,Q,9.00,9.45,8.60,9.10,9.15,9.00,23,3667,31989.00,
513446,JSWISPL     ,B ,Q,24.50,24.60,23.65,23.80,23.80,24.00,232,104109,2499364.00,
513452,ELANGO INDUS,XT,Q,2.20,2.25,2.20,2.25,2.25,2.25,4,27,60.00,
513456,KANISHK ST. ,XT,Q,8.89,8.89,8.89,8.89,8.89,8.89,3,21,186.00,
513460,MAHALAXMI SM,Z ,Q,3.88,3.88,3.88,3.88,3.88,4.08,3,4557,17681.00,
513472,SIMPLEX CAST,X ,Q,17.70,17.75,16.10,16.70,16.10,17.00,28,12036,205163.00,
513488,SH.STEEL WIR,X ,Q,22.85,22.85,21.05,22.20,22.20,22.85,16,4382,96919.00,
513502,BARODA EXTR.,XT,Q,1.09,1.09,1.09,1.09,1.09,1.11,78,70907,77288.00,
513509,KALYANI FORG,T ,Q,207.00,207.00,193.50,205.85,205.85,198.00,6,54,10820.00,
513511,PANCH.STEEL ,X ,Q,33.35,34.80,30.60,30.90,30.60,32.30,20,2001,65020.00,
513513,ADITYA ISPAT,X ,Q,5.14,5.14,5.14,5.14,5.14,4.90,4,56,287.00,
513515,S.R.INDUS.  ,XT,Q,2.90,3.18,2.90,3.18,3.18,3.03,22,113730,360854.00,
513517,STEELCAST   ,X ,Q,135.00,137.75,127.60,130.00,130.00,129.90,25,10263,1331556.00,
513519,PITTIENG    ,B ,Q,68.00,71.20,67.50,69.90,71.20,67.70,1473,200616,13731918.00,
513532,PRADEEP MET.,X ,Q,36.50,37.30,35.00,35.75,35.75,35.95,40,5006,178280.00,
513536,GNRL        ,XT,Q,14.25,14.45,13.95,14.40,13.95,14.20,28,8129,116480.00,
513540,T.N.STEEL TU,P ,Q,9.07,9.07,9.07,9.07,9.07,9.07,1,300,2721.00,
513544,MARDIA SAMYG,Z ,Q,1.89,1.89,1.89,1.89,1.89,1.89,2,494,933.00,
513548,SHARDA ISPAT,XT,Q,59.80,59.80,57.50,57.50,57.50,58.65,14,89,5237.00,
513554,MAHA STEEL  ,B ,Q,78.50,81.75,78.30,79.65,79.65,75.85,19,238,19118.00,
513566,NOVA IRON&ST,XT,Q,7.39,7.39,7.11,7.11,7.11,7.25,12,1762,12752.00,
513579,FOUNDRY FUEL,Z ,Q,2.25,2.25,2.25,2.25,2.25,2.15,2,1464,3294.00,
513599,HIND.COPPER ,A ,Q,126.50,127.45,122.40,124.25,124.25,125.80,1816,194152,24282253.00,
513605,SRIPIPES    ,A ,Q,172.80,175.55,172.30,173.00,173.10,174.80,137,3399,592209.00,
513642,AXEL POLYMER,XT,Q,13.50,13.50,12.95,12.95,12.95,13.50,2,671,8706.00,
513683,NLCINDIA    ,A ,Q,51.15,51.55,50.00,50.45,50.45,51.10,998,265210,13438826.00,
513687,SPECTRA IND.,XT,Q,2.61,2.61,2.61,2.61,2.61,2.66,1,50,130.00,
513691,JMT AUTO LTD,T ,Q,2.63,2.79,2.60,2.63,2.70,2.69,82,100950,269406.00,
513693,KIC METALIKS,X ,Q,26.90,27.50,26.05,26.80,26.80,26.25,30,3081,81937.00,
513709,SHILP GRAVUR,X ,Q,89.00,89.95,87.00,87.90,87.90,88.55,40,2418,212004.00,
513713,WHITEORG    ,X ,Q,4.47,4.47,4.30,4.39,4.40,4.38,45,11700,51165.00,
513729,ARO GRANITE ,B ,Q,43.05,43.60,39.85,42.05,41.90,43.10,297,29564,1226566.00,
514010,HIM.FIBRES  ,XT,Q,2.45,2.45,2.45,2.45,2.45,2.49,1,42,102.00,
514030,DEEPAK SPINN,X ,Q,98.80,99.00,93.95,98.95,98.95,93.50,90,11421,1097768.00,
514034,JBF IND.LTD ,B ,Q,11.67,12.19,11.17,11.48,11.49,11.60,296,80701,931448.00,
514036,LOY.TEX MILL,X ,Q,469.50,490.10,468.95,470.00,470.00,474.70,22,869,409004.00,
514043,HIMAT.SEIDE ,A ,Q,157.00,157.70,149.05,155.20,155.55,149.20,3788,158363,24613542.00,
514045,BSL LTD.    ,B ,Q,34.65,35.95,33.40,34.40,34.40,34.65,49,2904,100687.00,
514087,PBM POLYTEX ,X ,Q,55.60,55.60,51.50,54.00,54.60,53.40,23,1724,91282.00,
514113,ADHINATH TEX,XT,Q,3.30,3.30,3.30,3.30,3.30,3.30,1,11,36.00,
514138,SURYALATA SP,XT,Q,124.40,124.40,124.40,124.40,124.40,118.50,3,45,5598.00,
514140,SURYAVA SPIN,X ,Q,7.75,8.04,7.74,8.04,8.04,7.89,14,1614,12823.00,
514142,TT LTD.     ,B ,Q,47.55,48.85,46.70,48.40,47.60,45.90,91,3965,189750.00,
514162,WELSPUN (I) ,A ,Q,81.00,83.50,79.50,81.80,81.80,81.00,2316,238824,19580470.00,
514165,IND.ACRYLICS,X ,Q,10.59,10.68,10.00,10.30,10.30,10.43,252,31093,318007.00,
514167,GANESH ECOSP,B ,Q,601.75,603.15,594.00,597.30,598.15,600.75,52,303,180961.00,
514171,CEETA IND.  ,XT,Q,8.63,8.80,8.63,8.80,8.80,8.63,11,849,7454.00,
514175,VARDHMAN POL,B ,Q,19.25,19.60,19.25,19.25,19.25,20.25,26,15381,296387.00,
514183,BLA ROS IND ,X ,Q,161.90,165.80,154.00,164.60,164.60,158.35,2514,276551,44801158.00,
514211,SUMEET INDUS,T ,Q,3.70,3.72,3.70,3.72,3.72,3.55,82,68075,252813.00,
514215,BINNY LTD.  ,XT,Q,131.00,131.00,124.00,128.45,128.45,130.00,47,3267,409876.00,
514221,KLIFESTYLE  ,Z ,Q,0.19,0.19,0.19,0.19,0.19,0.19,2,3200,608.00,
514223,RAMGOPAL POL,XT,Q,1.40,1.40,1.31,1.31,1.31,1.35,9,3738,4900.00,
514234,SANGAM INDIA,T ,Q,79.10,83.95,79.00,79.05,80.70,82.00,14,510,40649.00,
514240,KUSHIND     ,X ,Q,1.86,1.86,1.86,1.86,1.86,1.89,10,691,1285.00,
514248,SREECHEM RES,P ,Q,7.68,7.68,7.68,7.68,7.68,7.32,1,200,1536.00,
514264,SEASONS TEXT,XT,Q,6.27,6.27,6.27,6.27,6.27,6.59,2,400,2508.00,
514266,ZENITH FIBRE,X ,Q,39.50,39.50,39.00,39.00,39.00,39.00,4,56,2186.00,
514272,BHILWARA SP.,X ,Q,13.75,14.50,13.68,14.50,14.50,14.40,14,16418,235547.00,
514274,AARVEE DENIM,B ,Q,17.75,17.75,17.75,17.75,17.75,17.20,3,201,3567.00,
514286,ASHIMA LTD. ,B ,Q,15.68,16.29,15.58,15.80,15.80,15.66,71,11957,190331.00,
514300,PIONEER EMB ,B ,Q,39.55,39.70,39.15,39.15,39.15,38.05,21,1440,56891.00,
514302,VIPPY SPIN. ,X ,Q,41.15,45.50,41.15,45.45,45.50,45.00,13,801,35318.00,
514312,JAY HIND SYN,XT,Q,2.55,2.57,2.40,2.57,2.57,2.45,14,1100,2757.00,
514322,KAMADGIRI   ,X ,Q,34.00,34.00,29.00,29.00,29.00,29.20,32,896,26286.00,
514324,OMNITEX IND.,XT,Q,22.80,22.80,22.80,22.80,22.80,24.00,2,4000,91200.00,
514326,PATSPIN INDI,B ,Q,5.42,5.42,5.42,5.42,5.42,5.70,1,100,542.00,
514330,ONEGLOBAL   ,X ,Q,4.68,4.68,4.68,4.68,4.68,4.59,18,420,1965.00,
514332,NEOINFRA    ,X ,Q,15.75,15.75,15.00,15.00,15.00,15.10,4,6011,90473.00,
514354,PREMIER POLY,B ,Q,37.10,40.50,36.95,39.30,39.30,36.45,108,8017,308254.00,
514360,KRRAIL      ,X ,Q,15.00,15.48,14.00,14.20,14.20,14.20,16,598,8714.00,
514378,YARN SYNDICA,X ,Q,2.00,2.00,2.00,2.00,2.00,2.02,2,950,1900.00,
514386,GUJ COTEX   ,X ,Q,1.15,1.15,1.15,1.15,1.15,1.15,10,9056,10414.00,
514394,AJIL        ,X ,Q,30.45,30.45,29.00,29.15,29.45,29.00,34,1255,36738.00,
514400,GARWARE SYN.,X ,Q,4.70,4.70,4.70,4.70,4.70,4.61,2,270,1269.00,
514418,MANORG      ,X ,Q,491.30,504.90,482.30,495.55,498.00,491.05,414,13677,6717901.00,
514428,HINDU.ADHESI,X ,Q,122.35,122.35,110.10,112.00,112.00,113.00,14,558,62998.00,
514442,SRI KPR IND ,X ,Q,12.05,12.65,11.70,12.65,12.65,12.05,12,421,5170.00,
514448,JYOTI RESINS,X ,Q,485.95,524.00,485.95,510.35,510.35,475.20,399,13655,6946838.00,
514450,MAHA.RUBTECH,X ,Q,40.50,42.50,40.50,41.90,42.50,40.80,14,1101,46013.00,
514454,SOUTH.LATEX ,XT,Q,5.47,5.47,5.47,5.47,5.47,5.32,1,1,5.00,
514460,OSWAL YARNS ,XT,Q,4.16,4.16,4.07,4.07,4.07,4.28,3,23,95.00,
514470,WIMSOME TEXT,T ,Q,30.40,31.40,30.40,30.40,30.40,32.00,12,2797,86105.00,
514484,THAMBI MOD. ,X ,Q,7.15,7.15,7.15,7.15,7.15,6.81,1,99,707.00,
515008,MOD.INSUL.  ,XT,Q,49.70,50.25,48.15,49.85,49.85,48.05,22,3324,164380.00,
515018,REG.CERAMIC ,T ,Q,1.40,1.40,1.40,1.40,1.40,1.38,1,10000,14000.00,
515030,ASAHI IN.GLA,A ,Q,308.70,309.35,300.10,302.95,304.25,302.15,132,1577,482255.00,
515037,MURD.CERAM  ,B ,Q,20.30,20.90,19.70,20.00,20.15,20.50,156,32413,651903.00,
515043,SAINT-GOBAIN,X ,Q,66.80,67.90,65.70,66.40,66.40,66.80,322,34804,2312792.00,
515055,ANANTRAJ    ,B ,Q,55.40,55.70,54.00,54.20,54.20,54.40,501,82896,4528585.00,
515059,MADHUS.IND. ,X ,Q,11.00,11.00,11.00,11.00,11.00,11.00,1,10,110.00,
515085,RESTILE CER.,X ,Q,2.11,2.14,2.11,2.14,2.14,2.04,14,16301,34854.00,
515093,MADHAV MARB.,B ,Q,53.80,54.20,51.55,52.40,52.25,51.90,42,1500,80270.00,
515127,RAMASIGNS   ,X ,Q,1.91,1.91,1.82,1.91,1.91,1.91,8,37968,69124.00,
515145,HIND.NAT.GLS,B ,Q,38.70,39.85,35.75,37.55,37.35,39.15,648,66404,2479100.00,
515147,HALDYN GLASS,X ,Q,33.05,35.35,32.70,34.85,34.85,32.35,1961,574304,19653148.00,
516003,DUROPLY     ,X ,Q,60.55,62.30,55.20,57.75,57.75,60.55,26,1492,87843.00,
516007,MANGALAM TIM,B ,Q,11.45,11.45,11.14,11.24,11.24,11.19,3,430,4916.00,
516016,SHREYANS IND,B ,Q,104.00,115.65,104.00,107.25,107.10,103.80,308,69867,7828235.00,
516020,AGIO PAPER  ,XT,Q,1.96,1.96,1.96,1.96,1.96,2.06,1,100,196.00,
516022,STAR PAPER  ,B ,Q,123.60,123.60,120.00,120.60,120.45,122.15,101,4145,502479.00,
516030,YASHPAKKA   ,X ,Q,77.20,80.75,76.20,77.00,77.00,77.20,331,67579,5352430.00,
516062,NAT.PLYWOOD ,Z ,Q,5.46,5.46,5.19,5.20,5.20,5.46,5,588,3075.00,
516064,ARROWGREEN  ,T ,Q,70.85,72.90,70.85,72.90,72.90,69.55,13,658,47736.00,
516072,VISHNU CHEM ,B ,Q,251.10,259.20,247.50,259.20,259.20,246.90,305,8903,2289977.00,
516078,JUMBO BAG   ,Z ,Q,8.74,8.74,8.74,8.74,8.74,9.19,1,200,1748.00,
516082,N.R.AGARWAL ,B ,Q,249.85,251.75,238.35,240.75,241.00,248.50,256,3953,961243.00,
516086,SH.RAJES.PAP,XT,Q,2.29,2.29,2.29,2.29,2.29,2.41,4,2183,4999.00,
516092,3PLAND      ,B ,Q,8.31,8.70,8.31,8.61,8.61,8.62,6,401,3478.00,
516106,SH.KARTHIK P,X ,Q,2.31,2.31,2.31,2.31,2.31,2.43,3,15250,35227.00,
516108,S.I.PAPER   ,X ,Q,90.00,90.00,87.95,88.15,89.90,89.80,28,3585,320537.00,
516110,SCANDENT    ,XT,Q,16.35,16.35,16.00,16.00,16.00,16.35,5,13,208.00,
517015,VINDHYA TELE,A ,Q,833.90,836.00,816.60,825.55,823.55,813.85,178,849,700516.00,
517035,RUTTONSHA IN,XT,Q,48.00,50.35,45.70,50.20,50.35,48.00,28,2575,126114.00,
517041,ADORWELDING ,B ,Q,328.00,328.00,289.00,314.50,313.90,307.25,311,8210,2545052.00,
517044,INT.DATA MAN,XT,Q,4.28,4.28,4.28,4.28,4.28,4.50,1,242,1035.00,
517059,SALZER ELEC ,B ,Q,127.00,127.00,124.50,125.40,125.00,123.95,66,2385,299890.00,
517063,JETINFOTRAN ,X ,Q,36.70,36.70,34.40,35.00,35.00,36.05,11,800,28221.00,
517096,APLAB LTD.  ,X ,Q,18.25,19.15,17.55,17.75,18.00,18.25,19,2967,53589.00,
517119,PCS TECH    ,X ,Q,5.65,5.85,5.65,5.65,5.65,5.94,19,4246,24273.00,
517146,USHA MART.LT,A ,Q,34.40,35.70,32.90,33.75,33.75,34.10,1594,261214,8882207.00,
517166,SPEL SEMICON,XT,Q,14.97,14.97,14.08,14.86,14.86,14.26,91,19005,280847.00,
517168,SUBROS LTD. ,A ,Q,305.55,311.55,302.50,308.65,310.05,306.90,122,1600,491295.00,
517170,KLKELEC     ,XT,Q,15.95,16.75,15.95,16.75,16.75,16.75,3,645,10403.00,
517174,HONEYWELL   ,A ,Q,42848.00,44636.00,42227.15,44465.85,44465.85,42692.80,232,365,15818788.00,
517206,LUMAX IND   ,B ,Q,1674.95,1700.00,1651.95,1663.20,1660.35,1657.05,224,962,1614163.00,
517214,DIGISPICE   ,T ,Q,56.00,56.00,56.00,56.00,56.00,58.90,55,9725,544600.00,
517230,PREM.AU.ELEC,Z ,Q,7.80,7.80,7.80,7.80,7.80,7.43,34,11422,89091.00,
517236,CALCOM VISIO,X ,Q,25.00,25.20,23.00,25.20,25.20,24.00,30,2886,71535.00,
517238,DYNAVISION  ,XT,Q,66.10,71.35,66.10,71.35,71.35,68.00,2,6,422.00,
517246,BCC FUBA    ,XT,Q,18.55,18.55,16.85,18.55,18.55,17.67,36,13748,250716.00,
517258,PRECISION EL,XT,Q,33.30,33.30,33.30,33.30,33.30,33.95,3,110,3663.00,
517264,FINELINE CI ,X ,Q,18.50,20.05,18.15,20.05,20.05,19.10,17,1290,25496.00,
517271,HBL P SYS   ,B ,Q,33.60,36.00,33.60,35.55,35.55,34.60,344,45682,1617371.00,
517273,S&S POWER SW,T ,Q,19.95,19.95,18.20,19.95,19.95,19.00,7,61,1116.00,
517288,GUJARATPOLY ,X ,Q,6.61,6.61,6.50,6.61,6.61,6.30,6,550,3621.00,
517300,GUJ.IND.POW.,A ,Q,78.00,79.40,76.15,78.05,78.20,76.80,644,78581,6139780.00,
517330,CMI LTD.    ,T ,Q,44.30,48.00,44.30,47.95,47.90,46.55,41,17764,837639.00,
517334,MOTHERSON SS,A ,Q,211.80,214.50,204.00,206.10,206.10,211.65,9316,747177,156185204.00,
517344,MINDTECK (I),B ,Q,45.50,46.35,43.80,44.65,44.70,44.50,43,1817,80484.00,
517354,HAVELLSINDIA,A ,Q,1044.00,1054.95,1027.10,1034.50,1032.80,1044.20,2758,57041,59310233.00,
517356,ACI INFOCOM ,X ,Q,0.28,0.28,0.28,0.28,0.28,0.29,29,9945,2784.00,
517370,INCAP LTD.  ,XT,Q,21.00,21.00,20.35,20.35,20.35,21.40,2,54,1131.00,
517372,GUJ.INTRUX  ,X ,Q,100.00,103.65,100.00,100.05,100.00,100.10,8,285,28534.00,
517380,IGARSHI MOT ,A ,Q,295.70,301.60,288.95,290.50,290.50,291.50,832,18311,5363160.00,
517385,SYMPHONY    ,A ,Q,1278.20,1285.85,1236.40,1267.55,1263.45,1252.25,669,6841,8682625.00,
517393,VINTRON INF.,X ,Q,0.64,0.64,0.64,0.64,0.64,0.64,2,300,192.00,
517397,PAN ELECTR. ,XT,Q,6.05,6.05,6.05,6.05,6.05,6.05,7,151,913.00,
517399,VXL INSTRUM.,X ,Q,3.15,3.15,3.15,3.15,3.15,3.00,2,577,1817.00,
517403,SUN SOURCE  ,Z ,Q,1.92,2.00,1.84,1.84,1.84,1.92,9,2362,4534.00,
517415,LEE&NEE SOFT,XT,Q,2.03,2.03,1.85,2.03,2.03,1.94,35,20211,40982.00,
517417,PATEL AIRTEM,X ,Q,144.00,146.95,142.55,145.20,145.00,143.85,63,4105,594955.00,
517421,BFLYGANDHI  ,B ,Q,548.25,552.00,539.00,545.10,544.90,546.40,6989,94277,51421008.00,
517429,ATHENAGLO   ,XT,Q,37.50,37.50,37.50,37.50,37.50,37.00,4,28000,1050000.00,
517437,DUTRON POLY.,XT,Q,130.20,130.20,130.20,130.20,130.20,124.00,2,385,50127.00,
517447,R.S.SOFTWARE,B ,Q,24.30,25.70,24.30,25.40,25.40,25.05,89,5644,142039.00,
517449,MAGNA ELECTR,X ,Q,168.05,169.90,166.70,169.05,169.90,167.00,5,240,40239.00,
517467,MARSONS     ,Z ,Q,11.54,11.54,11.54,11.54,11.54,12.14,1,1,11.00,
517477,ELNET TECH. ,X ,Q,122.90,124.80,120.30,123.15,123.15,119.90,30,1847,226548.00,
517494,ACCEL       ,XT,Q,18.42,18.42,16.72,17.71,17.78,17.60,104,26061,459448.00,
517498,WEBELSOLAR  ,B ,Q,44.25,45.25,43.45,44.95,44.80,43.30,190,26201,1170644.00,
517500,ROTO PUMPS  ,X ,Q,135.00,140.50,135.00,140.00,140.50,133.95,173,16926,2353042.00,
517506,TTK PRESTIGE,A ,Q,7250.00,7352.05,7176.65,7231.65,7231.65,7234.75,130,248,1799808.00,
517514,DHINDIA     ,X ,Q,14.95,15.25,14.30,14.33,14.33,14.95,12,1041,15554.00,
517522,RAJ GLO WIR ,B ,Q,769.00,841.95,769.00,836.35,839.15,755.35,501,4781,3927952.00,
517530,SURANATP    ,B ,Q,4.31,4.31,4.14,4.16,4.16,4.22,10,2067,8712.00,
517536,ONWARD TECHN,B ,Q,122.90,127.00,120.20,122.65,122.65,122.90,335,12970,1600721.00,
517544,CENTUM ELEC ,B ,Q,392.35,402.05,391.50,396.05,399.00,398.00,122,15842,6232411.00,
517546,ALFA TRANSFO,X ,Q,10.65,10.89,9.88,9.90,9.90,10.40,38,23613,234164.00,
517548,STARLITE COM,Z ,Q,2.65,2.83,2.57,2.57,2.57,2.70,22,3977,10464.00,
517554,NHCFOODS    ,X ,Q,6.33,6.65,6.33,6.65,6.65,6.66,17,11478,74330.00,
517562,TRIGYN TECH ,B ,Q,67.25,68.85,67.20,68.15,68.75,67.25,190,9181,622732.00,
517569,KEI INDUST. ,A ,Q,525.00,555.00,512.00,549.40,549.40,511.55,3698,52187,28072465.00,
517571,IMPPOWERS   ,B ,Q,14.50,14.75,14.30,14.55,14.55,14.50,13,1111,16155.00,
518011,KEERTHI     ,Z ,Q,94.35,102.20,94.35,94.35,94.35,99.30,41,4076,388513.00,
518029,GUJ.SIDH.CEM,B ,Q,35.90,35.95,34.85,35.00,35.00,34.60,335,28080,992696.00,
518075,SURAJ PRODUC,Z ,Q,34.65,34.65,33.25,33.30,33.30,35.00,3,1683,56036.00,
518091,ANJANI PORTL,B ,Q,209.25,213.75,206.85,211.70,213.00,208.05,245,4887,1028528.00,
519003,MODINATURAL ,X ,Q,69.95,73.95,68.95,70.55,70.00,69.40,232,24456,1737262.00,
519091,TASTY BITE  ,A ,Q,14253.90,14253.90,13742.15,13873.05,13809.00,14191.10,61,116,1618932.00,
519097,RITESH INTER,X ,Q,21.15,22.20,21.15,21.40,21.40,21.15,14,2955,65082.00,
519105,AVT NATURAL ,B ,Q,46.90,46.90,44.05,44.80,44.80,43.95,124,12651,566489.00,
519126,HIND.FOODS  ,B ,Q,2100.40,2152.50,2042.50,2117.60,2100.00,2078.50,1003,3341,7043119.00,
519136,NAHAR INDUST,B ,Q,51.20,52.90,48.65,48.85,48.65,51.20,111,27609,1399695.00,
519156,VADILAL IND ,B ,Q,932.20,975.15,923.90,960.00,960.00,933.45,1203,8042,7661352.00,
519174,ASHIANA AGRO,XT,Q,11.55,11.55,11.11,11.11,11.11,11.33,31,3864,43332.00,
519183,ADF FOODS LT,A ,Q,878.45,899.90,874.60,896.65,887.20,868.00,690,5671,5028208.00,
519191,RGRL        ,X ,Q,25.35,25.40,24.50,25.40,25.40,25.00,15,9980,251667.00,
519216,AJANTA SOYA ,X ,Q,75.00,78.90,75.00,76.35,76.45,74.95,58,8365,639143.00,
519224,WILLIAM.MAGO,B ,Q,19.80,20.00,19.25,19.25,19.25,19.80,31,1207,23779.00,
519230,RICHIRICH   ,X ,Q,3.72,3.72,3.72,3.72,3.72,3.59,1,14,52.00,
519234,SIEL        ,XT,Q,17.08,17.50,17.08,17.50,17.50,17.60,2,105,1835.00,
519242,SARDA PROT. ,XT,Q,10.46,10.46,10.46,10.46,10.46,9.97,3,300,3138.00,
519260,SANWARIA    ,Z ,Q,0.70,0.70,0.64,0.64,0.64,0.67,331,1773216,1157699.00,
519262,PRIMA AGRO L,XT,Q,18.30,18.30,17.40,17.40,17.40,18.30,8,1258,21956.00,
519285,TARAI FOODS ,XT,Q,3.90,4.22,3.82,4.22,4.22,4.02,8,1595,6454.00,
519287,MODERN DAIRI,X ,Q,10.75,11.65,10.75,10.96,11.00,11.31,75,18802,206919.00,
519295,BAMBINO AGRO,X ,Q,168.00,175.90,165.00,170.05,172.50,171.25,121,1867,316995.00,
519307,VIKAS WSP   ,B ,Q,6.30,6.30,6.04,6.04,6.04,6.35,94,71269,437310.00,
519331,VSF PROJ    ,XT,Q,11.00,11.00,11.00,11.00,11.00,10.90,1,10,110.00,
519359,POONA DAL   ,X ,Q,35.50,37.00,35.00,36.25,36.25,35.35,26,850,30041.00,
519367,TRANSGL.FOOD,X ,Q,170.00,178.50,164.05,175.65,173.05,170.00,104,976,168818.00,
519383,ANIK INDS   ,B ,Q,16.15,16.15,16.15,16.15,16.15,16.35,2,251,4053.00,
519397,SHARAT INDUS,XT,Q,32.90,32.90,32.50,32.50,32.50,31.35,8,311,10109.00,
519421,KSE LIMITED ,XT,Q,2320.00,2320.00,2257.00,2271.05,2275.00,2290.95,21,215,489201.00,
519455,NARBADA     ,XT,Q,30.50,30.50,30.50,30.50,30.50,30.50,5,30000,915000.00,
519457,VIRAT CRANE ,X ,Q,23.75,25.45,22.55,23.75,23.75,23.75,28,3670,85395.00,
519475,CHORDIA FOOD,X ,Q,99.45,101.50,95.70,97.65,97.65,99.45,17,635,62933.00,
519477,CIANAGRO    ,XT,Q,47.45,47.45,45.65,47.15,47.20,45.65,7,3170,149500.00,
519483,TAI INDUST. ,XT,Q,9.85,9.85,9.50,9.50,9.50,10.00,5,6098,58000.00,
519494,N K INDUST. ,B ,Q,21.00,21.00,21.00,21.00,21.00,21.75,2,21,441.00,
519500,BKV INDUSTRS,XT,Q,3.46,3.46,3.34,3.35,3.35,3.40,7,573,1919.00,
519532,ASIAN TEA   ,X ,Q,15.80,16.25,15.05,15.45,15.45,15.35,20,338,5239.00,
519552,HERITGFOOD  ,A ,Q,306.00,313.75,294.00,299.90,303.00,309.60,992,25646,7680006.00,
519566,SIMRAN FARMS,XT,Q,68.05,68.10,68.05,68.05,68.05,69.40,26,1755,119440.00,
519588,DFM FOODS   ,A ,Q,381.05,381.05,371.00,373.20,374.55,376.45,122,1090,410144.00,
519600,CCL PRODUCTS,A ,Q,244.70,244.90,239.45,240.10,240.65,243.40,125,1550,373513.00,
519602,KELLTONTEC  ,B ,Q,73.95,73.95,68.55,68.85,68.85,72.95,479,48502,3383069.00,
519604,SURYO FOODS ,XT,Q,4.80,4.80,4.80,4.80,4.80,5.05,4,100,480.00,
519612,MAHAAN FOODS,X ,Q,16.80,18.60,16.80,18.40,18.40,18.00,21,539,9713.00,
520008,RICO AUTO   ,A ,Q,39.70,39.70,37.45,37.55,37.50,38.55,249,54453,2073049.00,
520021,OMAX AUTOS. ,B ,Q,45.15,46.00,44.70,45.30,45.50,44.65,138,8396,381071.00,
520043,MUNJAL SHOWA,B ,Q,161.00,161.00,144.90,146.15,145.75,146.10,104,2938,428739.00,
520051,JAMNA AUTO  ,A ,Q,70.70,71.15,69.00,69.65,69.55,69.20,993,184278,12890018.00,
520056,SUNDAR.CLAY ,A ,Q,3128.55,3128.55,3067.00,3112.20,3116.55,3128.55,88,168,520008.00,
520057,JTEKTINDIA  ,A ,Q,87.90,89.80,86.70,88.35,88.90,87.55,353,19996,1756192.00,
520059,MUNAUTO     ,B ,Q,58.00,59.00,57.20,57.95,57.85,58.15,273,17327,1004714.00,
520066,JAYBH.MARUTI,B ,Q,232.00,237.00,228.15,235.85,237.00,236.10,131,1396,325258.00,
520073,RACLGEAR    ,X ,Q,250.10,258.00,241.00,242.35,243.95,250.10,244,20986,5176078.00,
520075,SAMKRG PIST.,X ,Q,150.00,154.25,150.00,152.80,152.80,149.15,59,2046,311119.00,
520086,SICAL LOG   ,B ,Q,10.55,10.70,10.50,10.50,10.50,11.05,319,165693,1742131.00,
520111,RATNAMNI MET,A ,Q,1845.00,1924.45,1836.20,1873.30,1873.30,1879.30,253,1750,3288421.00,
520113,VESUVIUS IND,A ,Q,969.85,978.85,935.50,938.30,942.90,962.70,204,1181,1128365.00,
520119,AUTOMOTIVE S,T ,Q,35.80,36.35,35.50,35.95,35.95,35.45,8,560,20060.00,
520121,ARCEE INDUST,XT,Q,6.35,6.66,6.35,6.35,6.35,6.35,4,1709,10882.00,
520123,ABC INDIA   ,X ,Q,59.90,61.95,59.55,61.70,61.95,60.60,9,273,16464.00,
520127,BALURGHAT TE,X ,Q,9.81,9.90,9.01,9.50,9.50,9.81,15,969,9492.00,
520141,SIBAR AUTO  ,X ,Q,7.68,7.68,7.19,7.23,7.20,7.32,23,2534,19377.00,
520151,SHREY SH LOG,B ,Q,79.90,79.90,77.10,78.60,78.55,77.80,93,3344,262006.00,
520155,STARLOG     ,X ,Q,14.87,14.87,13.00,13.16,13.76,14.05,36,3267,44319.00,
521014,EUROTEX IND ,B ,Q,7.54,7.54,7.54,7.54,7.54,7.54,2,439,3310.00,
521016,INDO COUNT  ,A ,Q,125.00,125.00,118.00,118.70,118.55,124.55,644,74728,9037892.00,
521018,MARAL OVERS ,T ,Q,31.70,31.70,30.00,31.20,30.50,30.20,39,4875,149443.00,
521034,SOMA TEXTILE,T ,Q,6.98,6.98,6.98,6.98,6.98,7.34,11,1724,12033.00,
521054,KAKATIYA TEX,XT,Q,0.71,0.71,0.71,0.71,0.71,0.74,1,5,3.00,
521062,OCTAVE      ,X ,Q,0.96,0.96,0.96,0.96,0.96,0.95,1,2094,2010.00,
521064,TRIDENT     ,A ,Q,14.63,14.90,14.25,14.53,14.53,14.51,7684,3130629,45451722.00,
521070,ALOK INDS.  ,B ,Q,20.75,21.85,20.50,20.95,20.95,19.90,4883,3180458,67300490.00,
521080,PASARI SPIN ,XT,Q,1.55,1.55,1.48,1.48,1.48,1.55,6,28,42.00,
521082,SPENTEX INDS,Z ,Q,0.81,0.85,0.81,0.85,0.85,0.81,4,2891,2405.00,
521097,AMARJOTHI SP,X ,Q,105.50,109.95,103.55,105.40,104.50,103.40,101,10485,1107844.00,
521105,OLYMPIA IND.,XT,Q,49.30,49.30,49.30,49.30,49.30,50.30,31,4196,206862.00,
521109,NAGREEKA EXP,B ,Q,16.90,17.85,16.30,16.85,16.85,17.00,136,11236,194894.00,
521113,SUDITI IND. ,X ,Q,10.86,10.86,9.86,10.86,10.86,10.35,6,900,9675.00,
