SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
511509,VIVO BIO TEC,X ,Q,56.95,56.95,53.70,55.00,55.70,53.40,37,1485,81860.00,
511523,VEERHEALTH  ,X ,Q,8.05,8.05,8.00,8.00,8.00,8.10,10,5000,40025.00,
511525,PAN INDIA C ,XT,Q,0.49,0.49,0.49,0.49,0.49,0.49,19,56581,27724.00,
511533,SAHARA HOUSG,X ,Q,38.70,41.35,37.50,38.60,37.50,39.45,22,1753,68809.00,
511535,NDA SECURIT.,X ,Q,5.91,5.91,5.91,5.91,5.91,5.63,3,240,1418.00,
511543,GSB FINANCE ,X ,Q,7.11,7.11,7.11,7.11,7.11,7.48,1,1,7.00,
511549,MORARKA FIN.,X ,Q,36.00,36.40,34.05,35.20,35.20,34.90,55,1685,59839.00,
511551,MONARCH     ,X ,Q,62.00,63.00,60.05,61.10,61.10,62.60,24,3682,228384.00,
511557,PRO FIN CAP.,X ,Q,31.40,32.90,30.10,31.45,30.30,31.40,20,5160,162216.00,
511559,TIMES GUARAN,B ,Q,26.95,26.95,25.60,25.80,25.85,25.05,26,523,13899.00,
511571,SOMDATT FIN ,X ,Q,13.95,15.35,13.95,14.90,14.90,14.65,35,5380,75419.00,
511589,AVONMORE    ,X ,Q,20.20,20.20,18.80,19.05,19.50,19.00,73,24279,463085.00,
511601,YASH MANAGE.,X ,Q,14.75,14.80,14.20,14.63,14.80,14.78,8,406,5943.00,
511605,ARIHANT CAP.,X ,Q,79.80,79.80,76.00,76.65,76.65,77.10,74,6636,512465.00,
511611,DCM FINANCIA,T ,Q,1.42,1.42,1.42,1.42,1.42,1.48,4,2427,3446.00,
511618,JIK INDUS.  ,T ,Q,0.60,0.63,0.60,0.63,0.63,0.60,11,9870,6143.00,
511628,IMCAP       ,X ,Q,59.85,62.20,59.85,60.10,59.85,63.00,20,4000,240669.00,
511630,SAMBHAAV MED,B ,Q,2.55,2.66,2.55,2.66,2.66,2.60,6,1220,3169.00,
511654,SUGAL DAM   ,X ,Q,8.14,8.14,8.14,8.14,8.14,8.55,1,3,24.00,
511658,NETTLINX LTD,X ,Q,66.00,66.65,65.00,66.60,66.60,67.15,28,939,62218.00,
511672,SCANSTL     ,XT,Q,19.00,19.00,17.80,18.00,18.00,18.10,10,1089,19805.00,
511676,GIC HOUSING ,A ,Q,131.15,133.60,129.10,131.05,131.05,129.25,462,28319,3722723.00,
511710,CUBICAL FIN.,X ,Q,1.98,2.04,1.91,2.00,1.99,1.95,57,23985,47649.00,
511714,NIMBSPROJ   ,XT,Q,15.55,16.90,15.55,15.55,16.90,16.35,6,1466,22799.00,
511716,ESCORT FINAN,XT,Q,3.42,3.42,3.10,3.10,3.10,3.26,9,2855,9055.00,
511724,BAID LEASING,X ,Q,29.20,29.20,27.00,27.40,27.40,29.20,9,199,5434.00,
511726,VIPUL LTD   ,T ,Q,33.75,35.50,33.75,33.80,33.80,35.45,13,3357,115882.00,
511736,USHDEV INTNL,XT,Q,0.31,0.31,0.30,0.31,0.31,0.31,18,22279,6793.00,
511742,UGROCAP     ,X ,Q,129.00,130.40,125.00,126.35,129.95,130.95,70,5436,693952.00,
511756,ABIRAMI FIN.,Z ,Q,3.78,3.78,3.78,3.78,3.78,3.78,6,190,718.00,
511764,UPASANA FIN.,X ,Q,13.05,13.40,13.00,13.40,13.40,12.79,5,1502,19793.00,
511766,MUTHOOT CAP ,B ,Q,402.90,402.90,391.30,392.25,391.65,400.60,358,3571,1414223.00,
511768,MASTER TRUST,X ,Q,41.70,41.70,38.50,40.20,40.00,39.75,134,11401,455236.00,
512018,CNI RES LTD ,XT,Q,1.38,1.50,1.38,1.50,1.50,1.45,8,5664,8282.00,
512020,SARASW.COMM.,X ,Q,920.00,920.00,920.00,920.00,920.00,930.00,1,1,920.00,
512047,ROYAL IND   ,X ,Q,0.94,0.94,0.94,0.94,0.94,0.94,6,137,128.00,
512048,LUHARUKA    ,X ,Q,0.57,0.57,0.57,0.57,0.57,0.59,4,306,174.00,
512064,VISVEN      ,XT,Q,56.00,56.20,56.00,56.00,56.00,53.55,7,1510,84607.00,
512068,DECCANGOLD  ,X ,Q,15.55,16.00,15.25,15.85,15.65,16.05,418,217166,3381259.00,
512070,UPL         ,A ,Q,623.70,639.25,617.00,620.15,620.15,621.20,4595,244093,153441397.00,
512093,CRANES SOFTW,XT,Q,1.90,1.90,1.90,1.90,1.90,1.87,23,46395,88150.00,
512131,SIGNET IND  ,B ,Q,33.15,33.80,32.45,32.85,32.85,33.45,68,3285,108839.00,
512161,SECURKLOUD  ,B ,Q,86.80,87.35,84.00,84.15,84.00,84.75,50,737,63069.00,
512165,ABANSENT    ,X ,Q,145.95,145.95,120.05,124.85,125.00,122.05,37,850,104600.00,
512169,CAPRICORN   ,XT,Q,7.91,7.91,7.91,7.91,7.91,7.91,2,2500,19775.00,
512175,VAMA INDS   ,X ,Q,5.92,6.55,5.92,6.35,6.49,6.37,15,696,4377.00,
512179,SUNTECK REAL,A ,Q,339.95,349.50,335.10,343.45,343.45,337.10,4086,87959,29906598.00,
512217,PRISM MEDI  ,X ,Q,18.15,18.15,18.15,18.15,18.15,19.10,23,3529,64051.00,
512229,VERITAS     ,XT,Q,56.60,56.60,56.60,56.60,56.60,55.50,6,1128,63844.00,
512237,JAI CORP LTD,A ,Q,96.00,97.25,94.70,95.30,95.30,95.35,1155,179247,17202515.00,
512247,ASHIRWAD CAP,XT,Q,4.89,4.89,4.80,4.89,4.89,4.66,530,177579,866701.00,
512257,SVARTCORP   ,X ,Q,3.40,3.48,3.17,3.35,3.36,3.43,200,191148,631680.00,
512267,MEDIA MATRIX,X ,Q,4.99,5.06,4.61,5.01,5.06,4.92,73,88915,439724.00,
512296,BHAGYA INL  ,T ,Q,46.95,46.95,44.20,46.00,46.00,46.50,73,10896,489194.00,
512297,SHANTAI     ,X ,Q,32.50,32.50,32.50,32.50,32.50,32.50,1,150,4875.00,
512344,ARAVALI SEC.,X ,Q,1.61,1.61,1.61,1.61,1.61,1.54,11,7550,12155.00,
512379,CRESSANDA SO,XT,Q,0.49,0.49,0.49,0.49,0.49,0.50,20,12760,6252.00,
512381,STARTECK    ,X ,Q,78.20,82.00,78.20,79.60,79.25,78.15,317,12040,955971.00,
512393,SHARDUL SECU,XT,Q,53.05,53.05,53.05,53.05,53.05,55.65,2,50,2652.00,
512437,APOLLO FIN I,X ,Q,330.00,360.00,316.20,352.65,352.65,330.80,127,5622,1922561.00,
512453,SHRI JAGDAMB,X ,Q,530.40,542.00,505.15,521.75,521.75,516.80,160,3657,1898690.00,
512455,LLOYDS MET E,XT,Q,11.51,12.39,11.51,12.09,12.20,11.80,137,21128,257191.00,
512463,SHREE GLOBAL,XT,Q,3.00,3.00,2.75,2.75,2.76,2.87,57,13909,38752.00,
512477,BETEX INDIA ,X ,Q,52.70,52.70,52.70,52.70,52.70,51.70,17,1275,67192.00,
512481,POLYTEX(P)  ,XT,Q,1.90,1.96,1.90,1.96,1.96,1.93,2,800,1538.00,
512489,OASIS SECUR.,X ,Q,25.00,25.00,25.00,25.00,25.00,25.00,1,100,2500.00,
512493,GARNET INTL ,X ,Q,29.00,29.95,29.00,29.80,29.95,29.50,5,10521,305530.00,
512499,SHALIMAR PRO,X ,Q,0.52,0.52,0.52,0.52,0.52,0.53,138,350569,182295.00,
512519,DONEAR IND. ,B ,Q,34.30,36.85,33.95,35.00,34.90,34.75,227,27559,985155.00,
512527,SUPER SAL IN,X ,Q,570.00,587.10,570.00,587.10,587.10,533.75,70,1901,1112770.00,
512529,SEQUENT     ,A ,Q,221.05,229.60,219.55,222.20,222.20,223.30,1337,47249,10660527.00,
512531,STC INDIA   ,B ,Q,86.50,87.80,85.00,86.00,85.85,86.35,156,8165,704538.00,
512553,ZENITH EXP. ,B ,Q,69.60,70.00,67.65,70.00,70.00,73.20,4,25,1703.00,
512573,AVANTI FEEDS,A ,Q,475.00,478.90,470.00,470.80,470.80,474.40,1959,23748,11243788.00,
512587,ZODIAC JRD  ,B ,Q,29.55,29.55,27.10,27.30,27.30,28.15,143,4246,116845.00,
512589,SITA ENTER. ,X ,Q,10.71,10.71,9.70,10.70,10.70,10.20,8,2079,20250.00,
512595,UNIMODE OVER,XT,Q,13.50,13.50,13.50,13.50,13.50,13.50,3,20,270.00,
512597,KEYFINSER   ,B ,Q,62.60,63.90,61.60,63.90,63.90,60.95,12,40,2531.00,
512599,ADANI ENTER ,A ,Q,900.00,904.20,888.55,894.20,894.20,895.50,2060,193161,172875196.00,
512604,HARIA EXPORT,X ,Q,0.94,0.95,0.94,0.95,0.95,0.94,6,882,834.00,
512608,BHANDARI HOS,T ,Q,2.70,2.70,2.56,2.56,2.56,2.64,32,25076,65137.00,
512618,RLF LIMITED.,XT,Q,3.93,4.00,3.93,4.00,4.00,4.01,5,546,2166.00,
512626,ORBIT EXPORT,B ,Q,61.55,63.10,61.55,62.45,62.00,61.80,60,942,58812.00,
512634,SAVERA IND  ,X ,Q,41.60,43.80,41.60,43.25,43.25,43.00,5,504,21420.00,
513005,VBC FERRO   ,XT,Q,14.00,14.03,14.00,14.03,14.03,13.37,10,3877,54364.00,
513010,TATASTLLP   ,A ,Q,700.60,700.60,672.20,689.35,690.60,697.40,325,3432,2365145.00,
513023,NAV BHAR VEN,A ,Q,70.95,72.90,69.30,72.40,72.40,69.10,1095,154764,11023218.00,
513043,REMI EDEL   ,X ,Q,16.90,16.95,16.05,16.95,16.95,16.35,5,660,10826.00,
513059,G.S.AUTO INT,XT,Q,4.55,4.60,4.55,4.60,4.60,4.71,13,6724,30823.00,
513063,TRANSFREIGHT,XT,Q,9.96,10.20,9.96,10.20,10.20,10.16,9,931,9278.00,
513097,SHIV.BIMETAL,X ,Q,94.95,97.75,94.00,95.20,96.00,93.80,884,74604,7171667.00,
513108,GANDHI SP.TU,B ,Q,270.10,278.00,270.10,272.55,271.20,274.70,138,1376,375917.00,
513117,AMFORGE IND.,XT,Q,1.96,1.96,1.95,1.96,1.96,1.93,22,11547,22627.00,
513121,ORICON ENT  ,T ,Q,22.45,22.90,22.15,22.30,22.25,22.35,19,4316,96647.00,
513149,ACROW INDIA ,X ,Q,140.00,142.00,132.00,137.50,135.00,143.95,6,8,1100.00,
513173,STL STR INF ,X ,Q,4.02,4.43,4.02,4.43,4.43,4.22,3,825,3326.00,
513179,NAT STL AGRO,B ,Q,5.40,5.46,4.94,5.12,5.10,5.20,102,46115,237738.00,
513216,UTTAM GALVA ,T ,Q,7.45,7.45,6.94,7.00,6.95,7.25,91,70403,501204.00,
513228,PENNAR STEEL,B ,Q,20.85,20.90,19.85,20.05,20.00,20.55,376,77608,1576163.00,
513250,JYOTI STRUCT,Z ,Q,3.99,4.17,3.95,4.00,4.00,3.99,70,352530,1421821.00,
513252,JAY USHIN   ,X ,Q,452.00,470.00,451.05,451.15,451.15,451.25,7,43,19588.00,
513262,ST.STR.WHEEL,B ,Q,738.50,753.15,730.95,733.40,733.15,737.15,214,1324,985258.00,
513269,MAN IND.(I) ,B ,Q,83.00,84.55,82.45,83.50,83.60,81.60,155,13587,1133547.00,
513295,IMEC        ,X ,Q,1.60,1.60,1.57,1.57,1.57,1.65,9,5880,9235.00,
513303,MODERN STEEL,X ,Q,3.92,3.92,3.86,3.86,3.86,3.75,7,2675,10409.00,
513305,TERRASCOPE  ,X ,Q,2.43,2.67,2.43,2.67,2.67,2.55,23,15223,39489.00,
513307,SYNTHIKO FOI,XT,Q,20.80,20.80,20.75,20.75,20.75,21.80,14,612,12702.00,
513335,METALFORGE  ,T ,Q,5.45,5.75,5.45,5.75,5.75,5.48,16,2620,14800.00,
513337,GUJ.TOOLROOM,XT,Q,6.02,6.02,5.96,5.96,5.96,6.27,5,390,2334.00,
513343,GRAND FOUND ,B ,Q,1.85,1.90,1.85,1.90,1.90,1.92,3,280,523.00,
513349,AJMERA      ,B ,Q,126.40,128.00,125.40,126.00,126.10,125.05,79,2871,362945.00,
513353,COCHIN MIN. ,X ,Q,128.00,130.85,124.00,126.95,128.00,128.50,131,8338,1047921.00,
513361,ISW LTD     ,XT,Q,0.77,0.82,0.76,0.76,0.76,0.79,87,136045,106836.00,
513369,RAJKUMAR FRG,X ,Q,39.00,41.95,38.30,39.15,39.10,39.25,12,258,10123.00,
513375,CARBORUNDUM ,A ,Q,516.00,522.00,505.85,511.75,511.00,515.95,759,9164,4689447.00,
513377,MINERAL&METL,A ,Q,46.35,46.35,44.40,44.65,44.65,45.90,2198,456557,20701523.00,
513397,VALLABH STEL,X ,Q,10.44,10.44,10.44,10.44,10.44,10.44,1,10,104.00,
513401,ASHIANA ISP.,X ,Q,11.28,11.28,10.30,10.32,10.30,10.75,3,420,4345.00,
513403,PM TELELINN ,X ,Q,3.57,3.57,3.57,3.57,3.57,3.74,3,900,3213.00,
513430,MAITRI      ,XT,Q,6.40,6.40,6.40,6.40,6.40,6.12,2,2,12.00,
513434,TATA METALIK,A ,Q,784.75,788.00,760.55,767.00,769.20,776.80,697,49994,38887528.00,
513446,JSWISPL     ,B ,Q,25.75,26.00,25.00,25.05,25.00,25.65,218,68019,1734356.00,
513456,KANISHK ST. ,XT,Q,8.65,8.65,8.65,8.65,8.65,8.66,3,110,951.00,
513460,MAHALAXMI SM,Z ,Q,4.30,4.30,4.29,4.29,4.29,4.30,4,1700,7295.00,
513472,SIMPLEX CAST,X ,Q,18.00,19.50,17.50,18.05,17.95,18.95,46,10525,188911.00,
513488,SH.STEEL WIR,X ,Q,22.00,23.60,21.70,22.65,22.70,22.00,21,2165,48583.00,
513498,SOUTH.MAGNES,XT,Q,13.10,13.10,13.00,13.01,13.00,13.00,3,1600,20810.00,
513502,BARODA EXTR.,XT,Q,1.03,1.03,1.00,1.03,1.03,0.99,132,177844,182081.00,
513509,KALYANI FORG,T ,Q,209.00,217.35,199.45,215.15,215.15,209.40,18,273,55236.00,
513511,PANCH.STEEL ,X ,Q,34.70,34.70,33.75,33.75,33.75,33.90,2,21,727.00,
513513,ADITYA ISPAT,X ,Q,4.80,4.80,4.80,4.80,4.80,4.58,7,511,2452.00,
513515,S.R.INDUS.  ,XT,Q,3.49,3.65,3.32,3.35,3.50,3.49,11,5027,17560.00,
513517,STEELCAST   ,X ,Q,135.70,136.00,131.00,133.25,133.25,137.30,6,69,9243.00,
513519,PITTIENG    ,B ,Q,70.00,74.00,70.00,72.40,71.80,72.50,303,54350,3937975.00,
513528,GLITTEK GRAN,X ,Q,1.89,1.89,1.89,1.89,1.89,1.80,1,300,567.00,
513532,PRADEEP MET.,X ,Q,39.50,39.50,30.60,36.35,36.35,38.20,943,485705,16372329.00,
513536,GNRL        ,XT,Q,14.90,14.90,14.65,14.65,14.65,14.90,25,1769,25916.00,
513548,SHARDA ISPAT,XT,Q,60.00,60.00,58.40,60.00,60.00,59.55,29,1014,59241.00,
513554,MAHA STEEL  ,B ,Q,83.00,85.25,80.30,84.15,84.30,84.00,40,767,64271.00,
513558,REAL STRIPS ,X ,Q,10.18,10.18,9.29,9.29,9.29,9.70,9,9238,92236.00,
513566,NOVA IRON&ST,XT,Q,7.25,7.39,7.25,7.39,7.39,7.25,10,552,4072.00,
513579,FOUNDRY FUEL,Z ,Q,1.96,1.96,1.96,1.96,1.96,1.87,1,204,399.00,
513599,HIND.COPPER ,A ,Q,134.90,136.75,131.10,131.85,131.85,134.35,2383,203764,27226066.00,
513605,SRIPIPES    ,A ,Q,176.65,181.85,176.00,180.35,180.05,176.75,671,15898,2848026.00,
513642,AXEL POLYMER,XT,Q,13.10,13.20,13.10,13.20,13.20,13.10,4,154,2018.00,
513683,NLCINDIA    ,A ,Q,52.30,52.60,52.10,52.20,52.20,52.40,699,212211,11086514.00,
513687,SPECTRA IND.,XT,Q,2.81,2.81,2.81,2.81,2.81,2.81,1,76,213.00,
513691,JMT AUTO LTD,T ,Q,2.93,2.96,2.79,2.90,2.90,2.85,80,48287,139724.00,
513693,KIC METALIKS,X ,Q,27.00,31.00,27.00,27.80,27.80,25.85,102,17155,479114.00,
513709,SHILP GRAVUR,X ,Q,92.50,92.70,89.20,90.60,90.50,92.00,52,2985,270557.00,
513713,WHITEORG    ,X ,Q,4.80,4.80,4.60,4.62,4.70,4.70,110,38772,179022.00,
513723,HIMALAYA GR.,X ,Q,19.80,19.80,19.80,19.80,19.80,19.80,1,2,39.00,
513729,ARO GRANITE ,B ,Q,45.55,45.75,45.50,45.55,45.55,45.70,112,1878,85560.00,
514010,HIM.FIBRES  ,XT,Q,2.59,2.59,2.59,2.59,2.59,2.64,4,681,1763.00,
514030,DEEPAK SPINN,X ,Q,105.15,107.75,101.00,101.30,101.10,104.45,125,10124,1063589.00,
514034,JBF IND.LTD ,B ,Q,10.80,11.25,10.35,10.44,10.44,10.80,213,103367,1097561.00,
514036,LOY.TEX MILL,X ,Q,510.00,510.00,505.00,505.00,505.00,512.95,8,126,64135.00,
514043,HIMAT.SEIDE ,A ,Q,161.50,162.25,157.95,158.55,159.00,161.80,2067,46749,7515108.00,
514045,BSL LTD.    ,B ,Q,38.75,38.75,37.50,37.50,37.50,37.60,35,2352,90014.00,
514087,PBM POLYTEX ,X ,Q,54.00,56.45,53.90,56.45,56.45,51.35,31,5063,282344.00,
514113,ADHINATH TEX,XT,Q,3.41,3.42,3.36,3.36,3.36,3.42,4,210,716.00,
514128,KONARK SYN. ,X ,Q,8.83,8.83,8.83,8.83,8.83,8.42,2,4,35.00,
514138,SURYALATA SP,XT,Q,137.00,137.00,134.00,134.00,134.00,137.00,5,250,33950.00,
514142,TT LTD.     ,B ,Q,50.80,51.90,47.95,47.95,47.95,46.80,61,2246,110792.00,
514162,WELSPUN (I) ,A ,Q,85.00,87.00,82.70,83.50,83.50,83.75,3285,409360,34651502.00,
514165,IND.ACRYLICS,X ,Q,11.50,11.64,10.81,10.91,10.91,11.50,270,83744,932918.00,
514167,GANESH ECOSP,B ,Q,613.35,629.35,604.90,615.20,617.10,611.95,241,2396,1474569.00,
514171,CEETA IND.  ,XT,Q,8.05,8.15,8.05,8.15,8.15,8.05,4,738,5997.00,
514175,VARDHMAN POL,B ,Q,20.95,21.35,20.95,21.35,21.35,20.35,90,20708,440640.00,
514183,BLA ROS IND ,X ,Q,166.80,167.00,158.50,159.85,159.85,164.05,2129,132181,21604280.00,
514197,ST CORP     ,XT,Q,4.51,4.51,4.51,4.51,4.51,4.74,4,557,2512.00,
514211,SUMEET INDUS,T ,Q,3.08,3.10,3.05,3.08,3.05,2.96,75,67139,207852.00,
514215,BINNY LTD.  ,XT,Q,139.85,139.85,128.55,129.05,133.95,135.30,125,13036,1708178.00,
514223,RAMGOPAL POL,XT,Q,1.50,1.50,1.42,1.42,1.42,1.49,10,1959,2887.00,
514234,SANGAM INDIA,T ,Q,76.30,83.35,76.30,83.35,83.35,79.40,47,2543,210260.00,
514240,KUSHIND     ,X ,Q,1.88,1.88,1.85,1.87,1.87,1.88,12,1092,2037.00,
514264,SEASONS TEXT,XT,Q,6.30,6.30,5.99,5.99,5.99,6.30,8,4600,28490.00,
514266,ZENITH FIBRE,X ,Q,40.50,40.50,39.70,39.70,39.70,40.50,3,6250,252717.00,
514272,BHILWARA SP.,X ,Q,13.20,13.75,13.00,13.75,13.75,13.12,11,15105,206151.00,
514274,AARVEE DENIM,B ,Q,18.40,18.40,17.65,18.30,18.30,18.20,5,2003,36005.00,
514286,ASHIMA LTD. ,B ,Q,18.00,18.34,16.91,17.77,17.85,17.80,341,51193,906012.00,
514300,PIONEER EMB ,B ,Q,39.50,39.60,39.50,39.60,39.60,39.05,6,101,3999.00,
514302,VIPPY SPIN. ,X ,Q,46.40,46.40,45.25,45.25,46.20,45.25,9,972,44066.00,
514312,JAY HIND SYN,XT,Q,2.21,2.32,2.10,2.25,2.32,2.21,5,804,1798.00,
514316,RAGHUVIR SYN,X ,Q,205.00,205.00,196.00,196.00,196.00,206.00,11,413,81206.00,
514322,KAMADGIRI   ,X ,Q,29.05,30.00,29.00,29.65,29.65,29.35,22,2585,75244.00,
514326,PATSPIN INDI,B ,Q,5.79,5.79,5.51,5.51,5.51,5.79,4,300,1681.00,
514330,ONEGLOBAL   ,X ,Q,4.42,4.42,4.42,4.42,4.42,4.34,3,223,985.00,
514332,NEOINFRA    ,X ,Q,15.50,15.50,15.25,15.25,15.25,15.25,6,5000,76625.00,
514358,EVERLON SYN.,X ,Q,10.45,11.24,10.45,10.46,10.45,10.77,7,328,3580.00,
514360,KRRAIL      ,X ,Q,15.24,15.24,14.27,15.08,15.08,14.55,31,1962,29243.00,
514386,GUJ COTEX   ,X ,Q,1.20,1.20,1.20,1.20,1.20,1.20,3,59,70.00,
514394,AJIL        ,X ,Q,30.60,32.25,30.20,31.95,31.45,31.65,72,9160,292252.00,
514400,GARWARE SYN.,X ,Q,4.52,4.52,4.52,4.52,4.52,4.44,2,4552,20575.00,
514418,MANORG      ,X ,Q,514.80,517.00,491.00,501.30,504.95,498.95,441,14668,7410293.00,
514428,HINDU.ADHESI,X ,Q,128.00,128.00,120.20,124.00,124.00,124.85,25,1485,185950.00,
514442,SRI KPR IND ,X ,Q,12.88,12.88,12.03,12.83,12.83,12.32,17,3482,42289.00,
514448,JYOTI RESINS,X ,Q,493.95,493.95,473.30,486.05,486.80,480.10,96,1959,950288.00,
514450,MAHA.RUBTECH,X ,Q,41.50,42.00,41.25,41.40,41.85,40.80,16,2404,99721.00,
514460,OSWAL YARNS ,XT,Q,4.50,4.50,4.50,4.50,4.50,4.50,1,5,22.00,
514470,WIMSOME TEXT,T ,Q,31.85,31.90,29.25,31.90,31.90,30.40,16,3874,122793.00,
514484,THAMBI MOD. ,X ,Q,7.52,7.52,7.52,7.52,7.52,7.17,1,1,7.00,
515008,MOD.INSUL.  ,XT,Q,52.30,53.50,50.50,51.45,51.50,51.60,35,4704,242774.00,
515030,ASAHI IN.GLA,A ,Q,320.05,324.40,316.00,317.15,317.45,322.20,151,2470,789837.00,
515037,MURD.CERAM  ,B ,Q,21.75,22.00,21.65,21.75,21.70,21.70,90,18514,404314.00,
515043,SAINT-GOBAIN,X ,Q,70.80,71.80,69.75,70.35,70.35,70.00,352,36681,2593744.00,
515055,ANANTRAJ    ,B ,Q,55.90,57.40,54.65,56.90,56.90,55.90,551,95512,5331909.00,
515059,MADHUS.IND. ,X ,Q,11.95,11.95,11.50,11.50,11.50,11.77,3,150,1734.00,
515085,RESTILE CER.,X ,Q,2.20,2.20,2.00,2.00,2.00,2.10,12,4741,9498.00,
515093,MADHAV MARB.,B ,Q,54.90,57.00,54.00,54.85,54.90,52.80,170,33049,1826733.00,
515127,RAMASIGNS   ,X ,Q,1.91,1.91,1.91,1.91,1.91,1.91,1,25,47.00,
515145,HIND.NAT.GLS,B ,Q,28.00,32.80,27.25,32.80,32.80,27.35,1973,993602,28209077.00,
515147,HALDYN GLASS,X ,Q,30.05,34.40,30.05,34.05,34.05,30.45,2702,887568,29237763.00,
516003,DUROPLY     ,X ,Q,66.00,66.00,62.35,63.95,63.95,66.40,63,8395,536588.00,
516007,MANGALAM TIM,B ,Q,11.37,12.30,11.37,12.30,12.30,11.85,20,1660,19685.00,
516016,SHREYANS IND,B ,Q,93.90,110.55,93.65,108.25,108.25,92.15,2474,104526,10999199.00,
516020,AGIO PAPER  ,XT,Q,1.87,1.88,1.87,1.88,1.88,1.87,3,1450,2725.00,
516022,STAR PAPER  ,B ,Q,131.20,138.50,130.80,133.95,134.90,126.40,1416,101263,13655571.00,
516030,YASHPAKKA   ,X ,Q,83.05,84.50,80.25,81.50,81.50,82.60,609,141330,11632670.00,
516064,ARROWGREEN  ,T ,Q,75.15,75.15,72.90,73.15,73.15,75.15,8,560,41366.00,
516072,VISHNU CHEM ,B ,Q,199.90,200.10,195.00,199.50,200.10,200.45,114,8463,1659060.00,
516078,JUMBO BAG   ,Z ,Q,8.47,8.47,8.47,8.47,8.47,8.07,1,11,93.00,
516082,N.R.AGARWAL ,B ,Q,257.00,268.95,257.00,263.55,263.00,250.55,443,9121,2400612.00,
516086,SH.RAJES.PAP,XT,Q,2.53,2.53,2.53,2.53,2.53,2.66,3,950,2403.00,
516092,3PLAND      ,B ,Q,9.39,9.43,9.39,9.43,9.43,9.39,4,107,1004.00,
516096,SANGAL PAPER,XT,Q,62.00,63.20,62.00,63.20,63.20,60.20,5,969,60146.00,
516098,VENTURA TEXL,X ,Q,1.90,2.00,1.90,2.00,2.00,1.91,9,1578,3053.00,
516108,S.I.PAPER   ,X ,Q,86.00,97.95,83.55,93.80,93.80,85.25,454,46749,4217447.00,
516110,SCANDENT    ,XT,Q,16.50,16.50,16.35,16.35,16.35,16.10,8,18,294.00,
517015,VINDHYA TELE,A ,Q,850.10,850.10,835.00,836.90,836.15,841.65,184,1186,998632.00,
517035,RUTTONSHA IN,XT,Q,50.85,51.00,47.20,51.00,51.00,49.15,31,3717,183687.00,
517041,ADORWELDING ,B ,Q,323.95,327.00,317.20,324.10,324.10,323.75,156,1761,568896.00,
517059,SALZER ELEC ,B ,Q,132.05,134.50,129.10,130.10,129.40,128.75,261,13695,1806855.00,
517063,JETINFOTRAN ,X ,Q,40.00,40.00,37.65,38.40,38.40,39.20,8,549,21724.00,
517096,APLAB LTD.  ,X ,Q,19.50,19.60,18.00,19.05,19.05,19.35,10,1409,27032.00,
517119,PCS TECH    ,X ,Q,5.85,5.97,5.51,5.53,5.53,5.70,21,2094,12050.00,
517146,USHA MART.LT,A ,Q,31.85,32.70,31.85,32.05,31.95,31.75,503,88148,2828627.00,
517166,SPEL SEMICON,XT,Q,14.95,15.67,14.30,14.83,14.80,15.05,151,44635,659877.00,
517168,SUBROS LTD. ,A ,Q,321.65,321.65,311.85,312.05,313.25,317.65,260,2233,700857.00,
517170,KLKELEC     ,XT,Q,15.60,15.60,15.60,15.60,15.60,15.00,1,100,1560.00,
517174,HONEYWELL   ,A ,Q,49100.00,49499.75,48479.15,48796.35,48716.10,48592.55,133,219,10723079.00,
517206,LUMAX IND   ,B ,Q,1656.40,1685.00,1644.10,1650.50,1651.70,1656.35,225,1577,2605648.00,
517214,DIGISPICE   ,T ,Q,68.60,68.60,68.60,68.60,68.60,72.20,55,28392,1947691.00,
517230,PREM.AU.ELEC,Z ,Q,6.43,6.43,6.43,6.43,6.43,6.13,16,4583,29468.00,
517236,CALCOM VISIO,X ,Q,22.60,22.60,21.65,22.05,22.60,21.55,17,1552,34671.00,
517238,DYNAVISION  ,XT,Q,68.00,70.65,68.00,70.65,70.65,67.30,9,750,52525.00,
517246,BCC FUBA    ,XT,Q,15.40,15.40,15.40,15.40,15.40,14.67,20,5738,88365.00,
517258,PRECISION EL,XT,Q,36.00,36.70,35.30,35.30,35.30,36.00,16,3231,116857.00,
517264,FINELINE CI ,X ,Q,18.60,19.60,18.60,19.60,19.60,19.50,14,1291,24204.00,
517271,HBL P SYS   ,B ,Q,38.15,38.50,37.55,38.15,38.05,38.10,645,72097,2740260.00,
517273,S&S POWER SW,T ,Q,19.60,21.50,19.60,19.60,19.60,20.60,25,597,11891.00,
517288,GUJARATPOLY ,X ,Q,6.50,6.50,6.19,6.19,6.19,6.51,7,1400,8976.00,
517300,GUJ.IND.POW.,A ,Q,82.05,82.80,80.50,81.30,82.80,81.45,612,58875,4811683.00,
517330,CMI LTD.    ,T ,Q,50.00,53.60,50.00,53.30,53.30,51.05,33,3393,178051.00,
517334,MOTHERSON SS,A ,Q,219.85,222.70,216.90,221.65,221.65,218.75,5905,647866,142576731.00,
517344,MINDTECK (I),B ,Q,46.35,46.60,44.35,45.10,45.10,44.65,33,704,31948.00,
